CTDEEPLablD,Stream,SID#/Station,Rep,Subsample Duplicate Notes,Device,Habitat,DATE_COL,SAMPTYPE,LAB_NAME,LAB_SAMPLE_ID,TAXONOMIST,LAB_TIN,TAXON_NAME,DEEPTaxaID,LIFE_STAGE,ABUNDANCE,%_SUB,CORRECTED,#_IN_RC,IMMATURE,INDETERMINATE,CONDITION,DISTINCT,AGGREGATED,LAB_COM,KINGDOM,PHYLUM,SUBPHYLUM,CLASS,SUBCLASS,INFRACLASS,SUPERORDER,ORDER,SUBORDER,INFRAORDER,SUPERFAMILY,FAMILY,SUBFAMILY,TRIBE,SUBTRIBE,GENUS,SUBGENUS,SPECIES,SUBSPECIES,ADDITIONS,SERIAL
RBV-2023-049,Rickenback Brook,20371,1,RBV,KN1M2,Riffle,10/28/2023,ABM-RBV,EcoAnalysts,8436.3-49,B. LaVoie,764,Tipula sp.,742,Larvae,3,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Diptera,,,,Tipulidae,Tipulinae,,,Tipula,,sp.,,,119037
RBV-2023-049,Rickenback Brook,20371,1,RBV,KN1M2,Riffle,10/28/2023,ABM-RBV,EcoAnalysts,8436.3-49,B. LaVoie,1399,Maccaffertium pudicum,73,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Ephemeroptera,,,,Heptageniidae,,,,Maccaffertium,,Maccaffertium pudicum,,,100536
RBV-2023-049,Rickenback Brook,20371,1,RBV,KN1M2,Riffle,10/28/2023,ABM-RBV,EcoAnalysts,8436.3-49,B. LaVoie,3692,Cordulegaster maculata,893,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Odonata,Anisoptera,,,Cordulegastridae,,,,Cordulegaster,,Cordulegaster maculata,,,102031
RBV-2023-049,Rickenback Brook,20371,1,RBV,KN1M2,Riffle,10/28/2023,ABM-RBV,EcoAnalysts,8436.3-49,B. LaVoie,1354,Eccoptura xanthenes,354,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Plecoptera,,,,Perlidae,,,,Eccoptura,,Eccoptura xanthenes,,,102940
RBV-2023-049,Rickenback Brook,20371,1,RBV,KN1M2,Riffle,10/28/2023,ABM-RBV,EcoAnalysts,8436.3-49,B. LaVoie,5852,Diplectrona modesta,772,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Hydropsychidae,Diplectroninae,,,Diplectrona,,Diplectrona modesta,,,115402
RBV-2023-049,Rickenback Brook,20371,1,RBV,KN1M2,Riffle,10/28/2023,ABM-RBV,EcoAnalysts,8436.3-49,B. LaVoie,638,Dolophilodes sp.,829,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Philopotamidae,,,,Dolophilodes,,sp.,,,115319
RBV-2023-050,Greenwich Creek,20889,1,RBV,KN1M2,Riffle,11/28/2023,ABM-RBV,EcoAnalysts,8436.3-50,B. LaVoie,4,Oligochaeta,651,N/A,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Annelida,,Clitellata,Oligochaeta,,,,,,,,,,,,,,,,68422
RBV-2023-050,Greenwich Creek,20889,1,RBV,KN1M2,Riffle,11/28/2023,ABM-RBV,EcoAnalysts,8436.3-50,B. LaVoie,94,Physella sp.,1014,N/A,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Mollusca,,Gastropoda,Heterobranchia,,,Hygrophila,,,Lymneoidea,Physidae,,,,Physella,,sp.,,,76698
RBV-2023-050,Greenwich Creek,20889,1,RBV,KN1M2,Riffle,11/28/2023,ABM-RBV,EcoAnalysts,8436.3-50,B. LaVoie,5852,Diplectrona modesta,772,Larvae,5,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Hydropsychidae,Diplectroninae,,,Diplectrona,,Diplectrona modesta,,,115402
RBV-2023-051,Latimer Brook,18495,1,RBV,KN1M2,Riffle,10/24/2023,ABM-RBV,EcoAnalysts,8436.3-51,B. LaVoie,4,Oligochaeta,651,N/A,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Annelida,,Clitellata,Oligochaeta,,,,,,,,,,,,,,,,68422
RBV-2023-051,Latimer Brook,18495,1,RBV,KN1M2,Riffle,10/24/2023,ABM-RBV,EcoAnalysts,8436.3-51,B. LaVoie,2377,Erpobdella sp.,737,N/A,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Annelida,,Clitellata,Hirudinida,Euhirudinea,,Arhynchobdellida,Erpobdelliformes,,,Erpobdellidae,,,,Erpobdella,,sp.,,,69444
RBV-2023-051,Latimer Brook,18495,1,RBV,KN1M2,Riffle,10/24/2023,ABM-RBV,EcoAnalysts,8436.3-51,B. LaVoie,1174,Oulimnius sp.,506,Adults,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Coleoptera,Polyphaga,,,Elmidae,,,,Oulimnius,,sp.,,,114244
RBV-2023-051,Latimer Brook,18495,1,RBV,KN1M2,Riffle,10/24/2023,ABM-RBV,EcoAnalysts,8436.3-51,B. LaVoie,500,Psephenus herricki,516,Larvae,3,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Coleoptera,Polyphaga,,,Psephenidae,,,,Psephenus,,Psephenus herricki,,,114072
RBV-2023-051,Latimer Brook,18495,1,RBV,KN1M2,Riffle,10/24/2023,ABM-RBV,EcoAnalysts,8436.3-51,B. LaVoie,764,Tipula sp.,742,Larvae,4,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Diptera,,,,Tipulidae,Tipulinae,,,Tipula,,sp.,,,119037
RBV-2023-051,Latimer Brook,18495,1,RBV,KN1M2,Riffle,10/24/2023,ABM-RBV,EcoAnalysts,8436.3-51,B. LaVoie,183,Ephemerella sp.,456,Larvae,3,N/A,N/A,0,N,Y,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Ephemeroptera,,,,Ephemerellidae,,,,Ephemerella,,sp.,,,101233
RBV-2023-051,Latimer Brook,18495,1,RBV,KN1M2,Riffle,10/24/2023,ABM-RBV,EcoAnalysts,8436.3-51,B. LaVoie,232,Maccaffertium modestum,994,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Ephemeroptera,,,,Heptageniidae,,,,Maccaffertium,,Maccaffertium modestum,,,100532
RBV-2023-051,Latimer Brook,18495,1,RBV,KN1M2,Riffle,10/24/2023,ABM-RBV,EcoAnalysts,8436.3-51,B. LaVoie,277,Gomphidae,884,Larvae,1,N/A,N/A,0,Y,N,N,N,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Odonata,Anisoptera,,,Gomphidae,,,,,,,,,101664
RBV-2023-051,Latimer Brook,18495,1,RBV,KN1M2,Riffle,10/24/2023,ABM-RBV,EcoAnalysts,8436.3-51,B. LaVoie,282,Ophiogomphus sp.,889,Larvae,3,N/A,N/A,0,N,Y,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Odonata,Anisoptera,,,Gomphidae,,,,Ophiogomphus,,sp.,,,101738
RBV-2023-051,Latimer Brook,18495,1,RBV,KN1M2,Riffle,10/24/2023,ABM-RBV,EcoAnalysts,8436.3-51,B. LaVoie,3541,Stylogomphus albistylus,484,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Odonata,Anisoptera,,,Gomphidae,,,,Stylogomphus,,Stylogomphus albistylus,,,101762
RBV-2023-051,Latimer Brook,18495,1,RBV,KN1M2,Riffle,10/24/2023,ABM-RBV,EcoAnalysts,8436.3-51,B. LaVoie,363,Acroneuria sp.,339,Larvae,1,N/A,N/A,0,N,Y,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Plecoptera,,,,Perlidae,,,,Acroneuria,,sp.,,,102917
RBV-2023-051,Latimer Brook,18495,1,RBV,KN1M2,Riffle,10/24/2023,ABM-RBV,EcoAnalysts,8436.3-51,B. LaVoie,378,Paragnetina media,359,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Plecoptera,,,,Perlidae,,,,Paragnetina,,Paragnetina media,,,102968
RBV-2023-051,Latimer Brook,18495,1,RBV,KN1M2,Riffle,10/24/2023,ABM-RBV,EcoAnalysts,8436.3-51,B. LaVoie,524,Brachycentrus numerosus,758,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Brachycentridae,,,,Brachycentrus,,Brachycentrus numerosus,,,116910
RBV-2023-051,Latimer Brook,18495,1,RBV,KN1M2,Riffle,10/24/2023,ABM-RBV,EcoAnalysts,8436.3-51,B. LaVoie,536,Glossosoma sp.,762,Larvae,6,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Glossosomatidae,,,,Glossosoma,,sp.,,,117159
RBV-2023-051,Latimer Brook,18495,1,RBV,KN1M2,Riffle,10/24/2023,ABM-RBV,EcoAnalysts,8436.3-51,B. LaVoie,546,Hydropsyche betteni,774,Larvae,4,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Hydropsychidae,Hydropsychinae,,,Hydropsyche,,Hydropsyche betteni,,,115454
RBV-2023-051,Latimer Brook,18495,1,RBV,KN1M2,Riffle,10/24/2023,ABM-RBV,EcoAnalysts,8436.3-51,B. LaVoie,633,Psilotreta sp.,823,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Odontoceridae,,,,Psilotreta,,sp.,,,116497
RBV-2023-051,Latimer Brook,18495,1,RBV,KN1M2,Riffle,10/24/2023,ABM-RBV,EcoAnalysts,8436.3-51,B. LaVoie,637,Chimarra sp.,825,Larvae,4,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Philopotamidae,,,,Chimarra,,sp.,,,115273
RBV-2023-051,Latimer Brook,18495,1,RBV,KN1M2,Riffle,10/24/2023,ABM-RBV,EcoAnalysts,8436.3-51,B. LaVoie,2436,Crangonyx sp.,431,N/A,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,,,Crangonyctidae,,,,Crangonyx,,sp.,,,95081
RBV-2023-051,Latimer Brook,18495,1,RBV,KN1M2,Riffle,10/24/2023,ABM-RBV,EcoAnalysts,8436.3-51,B. LaVoie,115,Caecidotea sp.,479,N/A,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Isopoda,Asellota,,Aselloidea,Asellidae,,,,Caecidotea,,sp.,,,92686
RBV-2023-052,Cranberry Meadow Brook,20375,1,RBV,KN1M2,Riffle,10/31/2023,ABM-RBV,EcoAnalysts,8436.3-52,B. LaVoie,4,Oligochaeta,651,N/A,3,N/A,N/A,0,N,N,N,Y,0,,Animalia,Annelida,,Clitellata,Oligochaeta,,,,,,,,,,,,,,,,68422
RBV-2023-052,Cranberry Meadow Brook,20375,1,RBV,KN1M2,Riffle,10/31/2023,ABM-RBV,EcoAnalysts,8436.3-52,B. LaVoie,94,Physella sp.,1014,N/A,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Mollusca,,Gastropoda,Heterobranchia,,,Hygrophila,,,Lymneoidea,Physidae,,,,Physella,,sp.,,,76698
RBV-2023-052,Cranberry Meadow Brook,20375,1,RBV,KN1M2,Riffle,10/31/2023,ABM-RBV,EcoAnalysts,8436.3-52,B. LaVoie,465,Optioservus sp.,505,Adults,2,N/A,N/A,0,N,Y,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Coleoptera,Polyphaga,,,Elmidae,,,,Optioservus,,sp.,,,114177
RBV-2023-052,Cranberry Meadow Brook,20375,1,RBV,KN1M2,Riffle,10/31/2023,ABM-RBV,EcoAnalysts,8436.3-52,B. LaVoie,1174,Oulimnius sp.,506,Adults,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Coleoptera,Polyphaga,,,Elmidae,,,,Oulimnius,,sp.,,,114244
RBV-2023-052,Cranberry Meadow Brook,20375,1,RBV,KN1M2,Riffle,10/31/2023,ABM-RBV,EcoAnalysts,8436.3-52,B. LaVoie,500,Psephenus herricki,516,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Coleoptera,Polyphaga,,,Psephenidae,,,,Psephenus,,Psephenus herricki,,,114072
RBV-2023-052,Cranberry Meadow Brook,20375,1,RBV,KN1M2,Riffle,10/31/2023,ABM-RBV,EcoAnalysts,8436.3-52,B. LaVoie,2696,Anchytarsus bicolor,863,Larvae,4,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Coleoptera,Polyphaga,,,Ptilodactylidae,,,,Anchytarsus,,Anchytarsus bicolor,,,114668
RBV-2023-052,Cranberry Meadow Brook,20375,1,RBV,KN1M2,Riffle,10/31/2023,ABM-RBV,EcoAnalysts,8436.3-52,B. LaVoie,695,Atherix sp.,536,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Diptera,Brachycera,,,Athericidae,,,,Atherix,,sp.,,,130929
RBV-2023-052,Cranberry Meadow Brook,20375,1,RBV,KN1M2,Riffle,10/31/2023,ABM-RBV,EcoAnalysts,8436.3-52,B. LaVoie,764,Tipula sp.,742,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Diptera,,,,Tipulidae,Tipulinae,,,Tipula,,sp.,,,119037
RBV-2023-052,Cranberry Meadow Brook,20375,1,RBV,KN1M2,Riffle,10/31/2023,ABM-RBV,EcoAnalysts,8436.3-52,B. LaVoie,187,Eurylophella sp.,459,Larvae,1,N/A,N/A,0,Y,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Ephemeroptera,,,,Ephemerellidae,,,,Eurylophella,,sp.,,,101324
RBV-2023-052,Cranberry Meadow Brook,20375,1,RBV,KN1M2,Riffle,10/31/2023,ABM-RBV,EcoAnalysts,8436.3-52,B. LaVoie,3745,Maccaffertium luteum,1136,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Ephemeroptera,,,,Heptageniidae,,,,Maccaffertium,,Maccaffertium luteum,,,
RBV-2023-052,Cranberry Meadow Brook,20375,1,RBV,KN1M2,Riffle,10/31/2023,ABM-RBV,EcoAnalysts,8436.3-52,B. LaVoie,1399,Maccaffertium pudicum,73,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Ephemeroptera,,,,Heptageniidae,,,,Maccaffertium,,Maccaffertium pudicum,,,100536
RBV-2023-052,Cranberry Meadow Brook,20375,1,RBV,KN1M2,Riffle,10/31/2023,ABM-RBV,EcoAnalysts,8436.3-52,B. LaVoie,236,Maccaffertium sp.,67,Larvae,3,N/A,N/A,0,Y,N,N,N,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Ephemeroptera,,,,Heptageniidae,,,,Maccaffertium,,sp.,,,697957
RBV-2023-052,Cranberry Meadow Brook,20375,1,RBV,KN1M2,Riffle,10/31/2023,ABM-RBV,EcoAnalysts,8436.3-52,B. LaVoie,3686,Nigronia serricornis,750,Larvae,3,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Neuropterida,Megaloptera,,,,Corydalidae,Chauliodinae,,,Nigronia,,Nigronia serricornis,,,115031
RBV-2023-052,Cranberry Meadow Brook,20375,1,RBV,KN1M2,Riffle,10/31/2023,ABM-RBV,EcoAnalysts,8436.3-52,B. LaVoie,510,Sialis sp.,754,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Neuropterida,Megaloptera,,,,Sialidae,,,,Sialis,,sp.,,,115002
RBV-2023-052,Cranberry Meadow Brook,20375,1,RBV,KN1M2,Riffle,10/31/2023,ABM-RBV,EcoAnalysts,8436.3-52,B. LaVoie,2797,Boyeria vinosa,883,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Odonata,Anisoptera,,,Aeshnidae,,,,Boyeria,,Boyeria vinosa,,,101647
RBV-2023-052,Cranberry Meadow Brook,20375,1,RBV,KN1M2,Riffle,10/31/2023,ABM-RBV,EcoAnalysts,8436.3-52,B. LaVoie,269,Calopteryx sp.,366,Larvae,2,N/A,N/A,0,N,Y,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Odonata,Zygoptera,,,Calopterygidae,,,,Calopteryx,,sp.,,,102052
RBV-2023-052,Cranberry Meadow Brook,20375,1,RBV,KN1M2,Riffle,10/31/2023,ABM-RBV,EcoAnalysts,8436.3-52,B. LaVoie,3692,Cordulegaster maculata,893,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Odonata,Anisoptera,,,Cordulegastridae,,,,Cordulegaster,,Cordulegaster maculata,,,102031
RBV-2023-052,Cranberry Meadow Brook,20375,1,RBV,KN1M2,Riffle,10/31/2023,ABM-RBV,EcoAnalysts,8436.3-52,B. LaVoie,326,Leuctra sp.,317,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Plecoptera,,,,Leuctridae,,,,Leuctra,,sp.,,,102844
RBV-2023-052,Cranberry Meadow Brook,20375,1,RBV,KN1M2,Riffle,10/31/2023,ABM-RBV,EcoAnalysts,8436.3-52,B. LaVoie,355,Tallaperla sp.,325,Larvae,3,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Plecoptera,,,,Peltoperlidae,,,,Tallaperla,,sp.,,,102500
RBV-2023-052,Cranberry Meadow Brook,20375,1,RBV,KN1M2,Riffle,10/31/2023,ABM-RBV,EcoAnalysts,8436.3-52,B. LaVoie,359,Perlidae,338,Larvae,2,N/A,N/A,0,Y,N,N,N,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Plecoptera,,,,Perlidae,,,,,,,,,102914
RBV-2023-052,Cranberry Meadow Brook,20375,1,RBV,KN1M2,Riffle,10/31/2023,ABM-RBV,EcoAnalysts,8436.3-52,B. LaVoie,1354,Eccoptura xanthenes,354,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Plecoptera,,,,Perlidae,,,,Eccoptura,,Eccoptura xanthenes,,,102940
RBV-2023-052,Cranberry Meadow Brook,20375,1,RBV,KN1M2,Riffle,10/31/2023,ABM-RBV,EcoAnalysts,8436.3-52,B. LaVoie,633,Psilotreta sp.,823,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Odontoceridae,,,,Psilotreta,,sp.,,,116497
RBV-2023-052,Cranberry Meadow Brook,20375,1,RBV,KN1M2,Riffle,10/31/2023,ABM-RBV,EcoAnalysts,8436.3-52,B. LaVoie,638,Dolophilodes sp.,829,Larvae,3,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Philopotamidae,,,,Dolophilodes,,sp.,,,115319
RBV-2023-053,Fourmile River,17322,1,RBV,KN1M2,Riffle,10/24/2023,ABM-RBV,EcoAnalysts,8436.3-53,B. LaVoie,3696,Elliptio complanata,647,N/A,4,N/A,N/A,0,N,N,N,Y,0,,Animalia,Mollusca,,Bivalvia,Palaeoheterodonta,,,Unionoida,,,,Unionidae,,,,Elliptio,,Elliptio complanata,,,79952
RBV-2023-053,Fourmile River,17322,1,RBV,KN1M2,Riffle,10/24/2023,ABM-RBV,EcoAnalysts,8436.3-53,B. LaVoie,4,Oligochaeta,651,N/A,6,N/A,N/A,0,N,N,N,Y,0,,Animalia,Annelida,,Clitellata,Oligochaeta,,,,,,,,,,,,,,,,68422
RBV-2023-053,Fourmile River,17322,1,RBV,KN1M2,Riffle,10/24/2023,ABM-RBV,EcoAnalysts,8436.3-53,B. LaVoie,765,Chironomidae,551,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Diptera,Nematocera,,,Chironomidae,,,,,,,,,127917
RBV-2023-053,Fourmile River,17322,1,RBV,KN1M2,Riffle,10/24/2023,ABM-RBV,EcoAnalysts,8436.3-53,B. LaVoie,232,Maccaffertium modestum,994,Larvae,3,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Ephemeroptera,,,,Heptageniidae,,,,Maccaffertium,,Maccaffertium modestum,,,100532
RBV-2023-053,Fourmile River,17322,1,RBV,KN1M2,Riffle,10/24/2023,ABM-RBV,EcoAnalysts,8436.3-53,B. LaVoie,236,Maccaffertium sp.,67,Larvae,3,N/A,N/A,0,Y,N,N,N,0,likely all M. modestum,Animalia,Arthropoda,Hexapoda,Insecta,,,,Ephemeroptera,,,,Heptageniidae,,,,Maccaffertium,,sp.,,,697957
RBV-2023-053,Fourmile River,17322,1,RBV,KN1M2,Riffle,10/24/2023,ABM-RBV,EcoAnalysts,8436.3-53,B. LaVoie,2797,Boyeria vinosa,883,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Odonata,Anisoptera,,,Aeshnidae,,,,Boyeria,,Boyeria vinosa,,,101647
RBV-2023-053,Fourmile River,17322,1,RBV,KN1M2,Riffle,10/24/2023,ABM-RBV,EcoAnalysts,8436.3-53,B. LaVoie,3541,Stylogomphus albistylus,484,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Odonata,Anisoptera,,,Gomphidae,,,,Stylogomphus,,Stylogomphus albistylus,,,101762
RBV-2023-053,Fourmile River,17322,1,RBV,KN1M2,Riffle,10/24/2023,ABM-RBV,EcoAnalysts,8436.3-53,B. LaVoie,363,Acroneuria sp.,339,Larvae,1,N/A,N/A,0,N,Y,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Plecoptera,,,,Perlidae,,,,Acroneuria,,sp.,,,102917
RBV-2023-053,Fourmile River,17322,1,RBV,KN1M2,Riffle,10/24/2023,ABM-RBV,EcoAnalysts,8436.3-53,B. LaVoie,524,Brachycentrus numerosus,758,Larvae,3,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Brachycentridae,,,,Brachycentrus,,Brachycentrus numerosus,,,116910
RBV-2023-053,Fourmile River,17322,1,RBV,KN1M2,Riffle,10/24/2023,ABM-RBV,EcoAnalysts,8436.3-53,B. LaVoie,544,Cheumatopsyche sp.,770,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Hydropsychidae,Hydropsychinae,,,Cheumatopsyche,,sp.,,,115408
RBV-2023-053,Fourmile River,17322,1,RBV,KN1M2,Riffle,10/24/2023,ABM-RBV,EcoAnalysts,8436.3-53,B. LaVoie,633,Psilotreta sp.,823,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Odontoceridae,,,,Psilotreta,,sp.,,,116497
RBV-2023-053,Fourmile River,17322,1,RBV,KN1M2,Riffle,10/24/2023,ABM-RBV,EcoAnalysts,8436.3-53,B. LaVoie,637,Chimarra sp.,825,Larvae,4,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Philopotamidae,,,,Chimarra,,sp.,,,115273
RBV-2023-054,Latimer Brook,18413,1,RBV,KN1M2,Riffle,10/24/2023,ABM-RBV,EcoAnalysts,8436.3-54,B. LaVoie,4,Oligochaeta,651,N/A,5,N/A,N/A,0,N,N,N,Y,0,,Animalia,Annelida,,Clitellata,Oligochaeta,,,,,,,,,,,,,,,,68422
RBV-2023-054,Latimer Brook,18413,1,RBV,KN1M2,Riffle,10/24/2023,ABM-RBV,EcoAnalysts,8436.3-54,B. LaVoie,477,Stenelmis sp.,509,Adults,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Coleoptera,Polyphaga,,,Elmidae,,,,Stenelmis,,sp.,,,114095
RBV-2023-054,Latimer Brook,18413,1,RBV,KN1M2,Riffle,10/24/2023,ABM-RBV,EcoAnalysts,8436.3-54,B. LaVoie,500,Psephenus herricki,516,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Coleoptera,Polyphaga,,,Psephenidae,,,,Psephenus,,Psephenus herricki,,,114072
RBV-2023-054,Latimer Brook,18413,1,RBV,KN1M2,Riffle,10/24/2023,ABM-RBV,EcoAnalysts,8436.3-54,B. LaVoie,695,Atherix sp.,536,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Diptera,Brachycera,,,Athericidae,,,,Atherix,,sp.,,,130929
RBV-2023-054,Latimer Brook,18413,1,RBV,KN1M2,Riffle,10/24/2023,ABM-RBV,EcoAnalysts,8436.3-54,B. LaVoie,765,Chironomidae,551,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Diptera,Nematocera,,,Chironomidae,,,,,,,,,127917
RBV-2023-054,Latimer Brook,18413,1,RBV,KN1M2,Riffle,10/24/2023,ABM-RBV,EcoAnalysts,8436.3-54,B. LaVoie,764,Tipula sp.,742,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Diptera,,,,Tipulidae,Tipulinae,,,Tipula,,sp.,,,119037
RBV-2023-054,Latimer Brook,18413,1,RBV,KN1M2,Riffle,10/24/2023,ABM-RBV,EcoAnalysts,8436.3-54,B. LaVoie,236,Maccaffertium sp.,67,Larvae,8,N/A,N/A,0,Y,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Ephemeroptera,,,,Heptageniidae,,,,Maccaffertium,,sp.,,,697957
